Family,Certainty level for identification,Code(Cliff),Genus,Species,Block (B means Block),Site gr (grass) or cc (cover crop),Plot,Subplot,OrderNo,Date,CoverPerc,Soil,Rock,Wood,Litter,StandingDead,Water,Lichen,Moss,OtherNonVascular,Scat,CameraID,Code(Dan),Comments,Site,Corner,Location,Year,Month,Day,Height>3m,Status,Cluster,MorphospeciesID,TaxonID,Collected,Authority
Poac,ToSpp,UroMax,Urochloa,maxima,B14,gr,B14gr,32_100,_14,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,32_100,_15,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,BidAlb,Bidens,alba,B14,gr,B14gr,40.1.1,_01,25-Mar-20,20,15,5,2,30,<1,0,0,0,<1,0,NA,NA,,,,,,,,,,,,,,
Rubi,ToSpp,RicGra,Richardia,grandiflora,B14,gr,B14gr,40.1.1,_02,25-Mar-20,3,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,StaJam,Stachytarpheta,jamaicensis,B14,gr,B14gr,40.1.1,_03,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CyaCin,Cyanthillium,cinereum,B14,gr,B14gr,40.1.1,_04,25-Mar-20,4,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,AlyVag,Alysicarpus,vaginalis,B14,gr,B14gr,40.1.1,_05,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CalVia,Calyptocarpus,vialis,B14,gr,B14gr,40.1.1,_06,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Malv,ToSpp,SidUlm,Sida,ulmifolia,B14,gr,B14gr,40.1.1,_07,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaOpt,Chamaesyce,opthalmica,B14,gr,B14gr,40.1.1,_08,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,ParHys,Parthenium,hysterophorus,B14,gr,B14gr,40.1.1,_09,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,EupGra,Euphorbia,graminea,B14,gr,B14gr,40.1.1,_10,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasNot,Paspalum,notatum,B14,gr,B14gr,40.1.1,_11,25-Mar-20,5,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,40.1.1,_12,25-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,BotPer,Bothriochloa,pertusa,B14,gr,B14gr,40.1.1,_13,25-Mar-20,4,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasFim,Paspalum,fimbriatum,B14,gr,B14gr,40.1.1,_14,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,MedLup,Medicago,lupulina,B14,gr,B14gr,40.1.1,_15,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueCil,Ruellia,ciliatiflora,B14,gr,B14gr,40.1.1,_16,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,Fam,NA,Poac(~Cenchrus),NA,B14,gr,B14gr,40.1.1,_17,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,Genus,ChaSp.,Chamaesyce,sp.,B14,gr,B14gr,40.1.1,_18,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaMen,Chamaesyce,mendezii,B14,gr,B14gr,40.1.10,_01,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Olea,ToSpp,JasDic,Jasminum,dichotomum,B14,gr,B14gr,40.1.10,_02,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,LanStr,Lantana,strigocamara,B14,gr,B14gr,40.1.10,_03,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Arec,Fam,NA,Arec(~SabSp.),NA,B14,gr,B14gr,40.1.10,_04,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,CenEch,Cenchrus,echinatus,B14,gr,B14gr,40.1.10,_05,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,EmiFos,Emilia,fosbergii,B14,gr,B14gr,40.1.10,_06,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,DesTri,Desmodium,triflorum,B14,gr,B14gr,40.1.10,_07,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,gSbGn,ChaHi/Op,Chamaesyce,sp.(hir/opt),B14,gr,B14gr,40.1.10,_08,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,TriPro,Tridax,procumbens,B14,gr,B14gr,40.1.10,_09,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaHir,Chamaesyce,hirta,B14,gr,B14gr,40.1.10,_10,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueCil,Ruellia,ciliatiflora,B14,gr,B14gr,40.1.10,_11,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,UroDis,Urochloa,distachya,B14,gr,B14gr,40.1.10,_12,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,EupGra,Euphorbia,graminea,B14,gr,B14gr,40.1.10,_13,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Bras,ToSpp,LepVir,Lepidium,virginicum,B14,gr,B14gr,40.1.10,_14,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,MedLup,Medicago,lupulina,B14,gr,B14gr,40.1.10,_15,25-Mar-20,NA,,,,,,,,,,,,Medi.lup,,,,,,,,,,,,,,
Phyl,ToSpp,PhyAma,Phyllathus,amarus,B14,gr,B14gr,40.1.10,_16,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,IndSpi,Indigofera,spicata,B14,gr,B14gr,40.1.10,_17,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,BidAlb,Bidens,alba,B14,gr,B14gr,40.3.1,_01,25-Mar-20,10,15,25,2,15,<1,0,0,0,<1,0,NA,NA,,,,,,,,,,,,,,
Rubi,ToSpp,RicGra,Richardia,grandiflora,B14,gr,B14gr,40.3.1,_02,25-Mar-20,3,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Lami,ToSpp,SalOcc,Salvia,occidentalis,B14,gr,B14gr,40.3.1,_03,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CyaCin,Cyanthillium,cinereum,B14,gr,B14gr,40.3.1,_04,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,40.3.1,_05,25-Mar-20,10,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DicAri,Dichanthium,aristatum,B14,gr,B14gr,40.3.1,_06,25-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,BotPer,Bothriochloa,pertusa,B14,gr,B14gr,40.3.1,_07,25-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasFim,Paspalum,fimbriatum,B14,gr,B14gr,40.3.1,_08,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasNot,Paspalum,notatum,B14,gr,B14gr,40.3.1,_09,25-Mar-20,3,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,Fam,NA,Poac(~CynDac),NA,B14,gr,B14gr,40.3.1,_10,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,ChaAlb,Chaptalia,albicans,B14,gr,B14gr,40.3.1,_11,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueCil,Ruellia,ciliatiflora,B14,gr,B14gr,40.3.1,_12,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,ParHys,Parthenium,hysterophorus,B14,gr,B14gr,40.3.1,_13,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Malv,ToSpp,SidUlm,Sida,ulmifolia,B14,gr,B14gr,40.3.1,_14,25-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueBle,Ruellia,blechum,B14,gr,B14gr,40.3.1,_15,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,DesTri,Desmodium,triflorum,B14,gr,B14gr,40.3.1,_16,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,MedLup,Medicago,lupulina,B14,gr,B14gr,40.3.1,_17,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Oxal,ToSpp,OxaLat,Oxalis,latifolia,B14,gr,B14gr,40.3.1,_18,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,AlyVag,Alysicarpus,vaginalis,B14,gr,B14gr,40.3.1,_19,25-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,EreOph,Eremochloa,ophioroides,B14,gr,B14gr,40.3.10,_01,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,TriPro,Tridax,procumbens,B14,gr,B14gr,40.3.10,_02,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Digitaria,ciliaris,B14,gr,B14gr,40.3.10,_03,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,EmiFos,Emilia,fosbergii,B14,gr,B14gr,40.3.10,_04,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,StaJam,Stachytarpheta,jamaicensis,B14,gr,B14gr,40.3.10,_05,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Oxal,ToSpp,OxaCor,Oxalis,corniculata,B14,gr,B14gr,40.3.10,_06,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SetPar,Setaria,parviflora,B14,gr,B14gr,40.3.10,_07,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,Fam,NA,Poac(~CynDac),NA,B14,gr,B14gr,40.3.10,_08,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,ToSpp,ChiAlb,Chiococca,alba,B14,gr,B14gr,40.3.10,_09,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasCae,Paspalum,caespitosum,B14,gr,B14gr,40.3.10,_10,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaHir,Chamaesyce,hirta,B14,gr,B14gr,40.3.10,_11,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,PriLap,Priva,lappulacea,B14,gr,B14gr,40.3.10,_12,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,CenEch,Cenchrus,echinatus,B14,gr,B14gr,40.3.10,_13,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,gSbGn,ChaHi/Op,Chamaesyce,sp.(hir/opt),B14,gr,B14gr,40.3.10,_14,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Olea,ToSpp,JasDic,Jasminum,dichotomum,B14,gr,B14gr,40_100,_01,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,ChrOdo,Chromalaena,odorata,B14,gr,B14gr,40_100,_02,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CalVia,Calyptocarpus,vialis,B14,gr,B14gr,40_100,_03,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Pitt,ToSpp,PitPen,Pittosporum,pentandrum,B14,gr,B14gr,40_100,_04,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigVio,Digitaria,violascens,B14,gr,B14gr,40_100,_05,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Cact,Genus,OpuSp.,Opuntia,sp.,B14,gr,B14gr,40_100,_06,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Eragrostis,ciliaris,B14,gr,B14gr,40_100,_07,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,CroPum,Crotalaria,pumila,B14,gr,B14gr,40_100,_08,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DicAri,Dichanthium,aristatum,B14,gr,B14gr,40_100,_09,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,gSbGn,ChaHi/La,Chamaesyce,sp.(hir/las),B14,gr,B14gr,40_100,_10,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaHir,Chamaesyce,hirta,B14,gr,B14gr,40_100,_11,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,40_100,_12,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,MelRep,Melinis,repens,B14,gr,B14gr,40_100,_13,25-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,BidAlb,Bidens,alba,B14,gr,B14gr,41.1.1,_01,27-Mar-20,8,10,1,2,20,<1,0,0,0,<1,0,NA,NA,,,,,,,,,,,,,,
Aste,ToSpp,ParHys,Parthenium,hysterophorus,B14,gr,B14gr,41.1.1,_02,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,41.1.1,_03,27-Mar-20,15,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasNot,Paspalum,notatum,B14,gr,B14gr,41.1.1,_04,27-Mar-20,8,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Malv,ToSpp,SidUlm,Sida,ulmifolia,B14,gr,B14gr,41.1.1,_05,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,AlyVag,Alysicarpus,vaginalis,B14,gr,B14gr,41.1.1,_06,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Zz?F,Dicot,NA,Dicot(Acan/Aste?),(Ruellia/CalVia),B14,gr,B14gr,41.1.1,_07,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueCil,Ruellia,ciliatiflora,B14,gr,B14gr,41.1.1,_08,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaMen,Chamaesyce,mendezii,B14,gr,B14gr,41.1.1,_09,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,DesTri,Desmodium,triflorum,B14,gr,B14gr,41.1.1,_10,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CyaCin,Cyanthillium,cinereum,B14,gr,B14gr,41.1.1,_11,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,Genus,SpeSp.,Spermacoce,sp.,B14,gr,B14gr,41.1.10,_01,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Lami,ToSpp,SalOcc,Salvia,occidentalis,B14,gr,B14gr,41.1.10,_02,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,TriPro,Tridax,procumbens,B14,gr,B14gr,41.1.10,_03,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,ToSpp,RicGra,Richardia,grandiflora,B14,gr,B14gr,41.1.10,_04,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,BotPer,Bothriochloa,pertusa,B14,gr,B14gr,41.1.10,_05,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaHir,Chamaesyce,hirta,B14,gr,B14gr,41.1.10,_06,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasFim,Paspalum,fimbriatum,B14,gr,B14gr,41.1.10,_07,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,UroDis,Urochloa,distachya,B14,gr,B14gr,41.1.10,_08,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,CenEch,Cenchrus,echinatus,B14,gr,B14gr,41.1.10,_09,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CalVia,Calyptocarpus,vialis,B14,gr,B14gr,41.1.10,_10,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueBle,Ruellia,blechum,B14,gr,B14gr,41.1.10,_11,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,PriLap,Priva,lappulacea,B14,gr,B14gr,41.1.10,_12,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,AlyVag,Alysicarpus,vaginalis,B14,gr,B14gr,41.1.10,_13,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaMen,Chamaesyce,mendezii,B14,gr,B14gr,41.1.10,_14,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,41.1.10,_15,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasNot,Paspalum,notatum,B14,gr,B14gr,41.4.1,_01,27-Mar-20,30,<1,<1,<1,20,<1,0,0,0,<1,0,NA,NA,,,,,,,,,,,,,,
Malv,ToSpp,SidUlm,Sida,ulmifolia,B14,gr,B14gr,41.4.1,_02,27-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,41.4.1,_03,27-Mar-20,20,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,IndSpi,Indigofera,spicata,B14,gr,B14gr,41.4.1,_04,27-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueBle,Ruellia,blechum,B14,gr,B14gr,41.4.1,_05,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueCil,Ruellia,ciliatiflora,B14,gr,B14gr,41.4.1,_06,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,MedLup,Medicago,lupulina,B14,gr,B14gr,41.4.1,_07,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,BidAlb,Bidens,alba,B14,gr,B14gr,41.4.10,_01,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Lami,ToSpp,SalOcc,Salvia,occidentalis,B14,gr,B14gr,41.4.10,_02,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Bras,ToSpp,LepVir,Lepidium,virginicum,B14,gr,B14gr,41.4.10,_03,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Digitaria,ciliaris,B14,gr,B14gr,41.4.10,_04,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CalVia,Calyptocarpus,vialis,B14,gr,B14gr,41.4.10,_05,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,CenEch,Cenchrus,echinatus,B14,gr,B14gr,41.4.10,_06,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,ToSpp,SpeRem,Spermacoce,remota,B14,gr,B14gr,41.4.10,_07,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,ParHys,Parthenium,hysterophorus,B14,gr,B14gr,41.4.10,_08,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,gSbGn,ChaHi/Op,Chamaesyce,sp.(hir/opt),B14,gr,B14gr,41.4.10,_09,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,BotPer,Bothriochloa,pertusa,B14,gr,B14gr,41.4.10,_10,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,AlyVag,Alysicarpus,vaginalis,B14,gr,B14gr,41.4.10,_11,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Hydr,ToSpp,NamJam,Nama,jamaicensis,B14,gr,B14gr,41.4.10,_12,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaOpt,Chamaesyce,opthalmica,B14,gr,B14gr,41.4.10,_13,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,41.4.10,_14,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,HypRuf,Hyparrhenia,rufa,B14,gr,B14gr,41_100,_01,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CyaCin,Cyanthillium,cinereum,B14,gr,B14gr,41_100,_02,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,UroMax,Urochloa,maxima,B14,gr,B14gr,41_100,_03,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,Genus,SonSp.,Sonchus,sp.,B14,gr,B14gr,41_100,_04,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,UroDis,Urochloa,distachya,B14,gr,B14gr,41_100,_05,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,ToSpp,SpeRem,Spermacoce,remota,B14,gr,B14gr,41_100,_06,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Verb,ToSpp,LanStr,Lantana,strigocamara,B14,gr,B14gr,41_100,_07,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,Genus,ChaSp.,Chamaesyce,sp.,B14,gr,B14gr,41_100,_08,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Digitaria,ciliaris,B14,gr,B14gr,41_100,_09,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,SpoInd,Sporobolus,indicus,B14,gr,B14gr,41_100,_10,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Bras,ToSpp,LepVir,Lepidium,virginicum,B15,gr,B15gr,31.1.1,_01,27-Mar-20,5,2,<1,2,10,<1,0,0,0,<1,0,NA,NA,,,,,,,,,,,,,,
Lami,ToSpp,SalOcc,Salvia,occidentalis,B15,gr,B15gr,31.1.1,_02,27-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,BotPer,Bothriochloa,pertusa,B15,gr,B15gr,31.1.1,_03,27-Mar-20,40,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,CynDac,Cynodon,dactylon,B15,gr,B15gr,31.1.1,_04,27-Mar-20,10,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,UroDis,Urochloa,distachya,B15,gr,B15gr,31.1.1,_05,27-Mar-20,5,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Malv,ToSpp,SidUlm,Sida,ulmifolia,B15,gr,B15gr,31.1.1,_06,27-Mar-20,5,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Cype,ToSpp,CypCro,Cyperus,croceus,B15,gr,B15gr,31.1.1,_07,27-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Digitaria,ciliaris,B15,gr,B15gr,31.1.1,_08,27-Mar-20,2,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CalVia,Calyptocarpus,vialis,B15,gr,B15gr,31.1.1,_09,27-Mar-20,5,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Oxal,ToSpp,OxaCor,Oxalis,corniculata,B15,gr,B15gr,31.1.1,_10,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Acan,ToSpp,RueBle,Ruellia,blechum,B15,gr,B15gr,31.1.1,_11,27-Mar-20,1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Comm,ToSpp,ComDif,Commelina,diffusa,B15,gr,B15gr,31.1.1,_12,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,PasNot,Paspalum,notatum,B15,gr,B15gr,31.1.1,_13,27-Mar-20,3,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Zz?F,Dicot,NA,Dicot(UnkFam),(Bidens/Lepidium),B15,gr,B15gr,31.1.1,_14,27-Mar-20,<1,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Rubi,ToSpp,SpeRem,Spermacoce,remota,B15,gr,B15gr,31.1.10,_01,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Euph,ToSpp,ChaHir,Chamaesyce,hirta,B15,gr,B15gr,31.1.10,_02,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,DesTri,Desmodium,triflorum,B15,gr,B15gr,31.1.10,_03,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Aste,ToSpp,CyaCin,Cyanthillium,cinereum,B15,gr,B15gr,31.1.10,_04,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Poac,ToSpp,DigCil,Digitaria,ciliaris,B15,gr,B15gr,31.1.10,_05,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
Faba,ToSpp,IndSpi,Indigofera,spicata,B15,gr,B15gr,31.1.10,_06,27-Mar-20,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,
